listing_id,host_name,last_review,price,nbhood_full,monthly_price,description,room_type,borough,price_range,labels
62903,Daniel,2019-06-21,205.0,"Manhattan, Chelsea",6150.0,Beautiful modern studio apartment in heart of NYC,entire home/apt,Manhattan,$176-350,Expensive
62925,Maya,2019-06-16,285.0,"Brooklyn, Greenpoint",8550.0,Beautiful Landmarked Duplex,entire home/apt,Brooklyn,$176-350,Expensive
63299,Scott,2019-06-23,59.0,"Brooklyn, Williamsburg",1770.0,BROOKLYN > Guest Room w/ Queen Bed in Williamsburg,private room,Brooklyn,$0-69,Budget
63320,Lissette,2019-07-02,36.0,"Staten Island, Tompkinsville",1080.0,D Private Che@p Room 2 Explore NYC,private room,Staten Island,$0-69,Budget
63360,Dennis  &  Naoko,2019-06-24,99.0,"Queens, Astoria",2970.0,Safe cute near subway& Manhattan NY NY retro style,entire home/apt,Queens,$70-175,Average
63546,Antonín,2019-05-16,39.0,"Brooklyn, Kensington",1170.0,Large and Cozy Private Bedroom,private room,Brooklyn,$0-69,Budget
63610,Vie,2019-06-27,105.0,"Bronx, Eastchester",3150.0,DOMINIQUE'S NY mini efficiency* wifi*metro*quiet,entire home/apt,Bronx,$70-175,Average
63657,Renée,2019-06-25,135.0,"Brooklyn, Bedford-Stuyvesant",4050.0,"Private, Large & Sunny Top Floor Apt  w/W&D",entire home/apt,Brooklyn,$70-175,Average
63693,Olivia,2019-06-19,390.0,"Manhattan, East Village",11700.0,Cottage in the Village,entire home/apt,Manhattan,>$350,Extravagant
64000,Kristian  &  Di,2019-01-07,60.0,"Brooklyn, Williamsburg",1800.0,Williamsburg near soho. / loftbed,private room,Brooklyn,$0-69,Budget
64107,Niya,2019-06-24,100.0,"Brooklyn, Crown Heights",3000.0,BROOKLYN  STUDIO APARTMENT,private room,Brooklyn,$70-175,Average
64277,Helene,2019-01-02,70.0,"Brooklyn, Bedford-Stuyvesant",2100.0,BEDROOM2 FOR RENT  10min from Manh,private room,Brooklyn,$70-175,Average
64314,Debbie,2019-05-26,110.0,"Brooklyn, Crown Heights",3300.0,cozy bedroom in lovely garden apt,private room,Brooklyn,$70-175,Average
64365,Anthony,2019-06-27,60.0,"Brooklyn, Crown Heights",1800.0,Crown Heights Garden Apt.,private room,Brooklyn,$0-69,Budget
64707,Tilly,2019-01-02,90.0,"Manhattan, Little Italy",2700.0,Amazing  Sunny & Breezy Home In the Heart of  NYC,entire home/apt,Manhattan,$70-175,Average
64837,Edward,2019-06-23,68.0,"Manhattan, East Village",2040.0,ENJOY Downtown NYC!!,private room,Manhattan,$0-69,Budget
65019,Claire,2019-07-06,115.0,"Manhattan, Upper West Side",3450.0,Charming UWS Treehouse Apt,entire home/apt,Manhattan,$70-175,Average
65268,Juhli,2019-01-05,75.0,"Brooklyn, Bedford-Stuyvesant",2250.0,Share a HOME - $75 for 1 bdrm/++ for 2 - Brooklyn,private room,Brooklyn,$70-175,Average
65562,Mary D,2019-01-03,129.0,"Manhattan, East Village",3870.0,CHARMING EAST VILLAGE 2 (or 1) BR,entire home/apt,Manhattan,$70-175,Average
65615,Valerie,2019-06-29,130.0,"Brooklyn, Williamsburg",3900.0,Farmhouse Apartment in Williamsburg,entire home/apt,Brooklyn,$70-175,Average
65660,Larissa,2019-07-07,95.0,"Brooklyn, Williamsburg",2850.0,Bright+Spacious Williamsburg Abode!,entire home/apt,Brooklyn,$70-175,Average
65813,Eric,2019-01-02,75.0,"Manhattan, Harlem",2250.0,"Suite Sugar Hill, Harlem, Private Rm in Hosted Apt",private room,Manhattan,$70-175,Average
66008,Melissa,2019-07-01,190.0,"Brooklyn, Carroll Gardens",5700.0,CHARMING CARROLL GARDENS APT.,entire home/apt,Brooklyn,$176-350,Expensive
66026,Alex,2019-06-30,49.0,"Brooklyn, Crown Heights",1470.0,Private Bedroom Brownstone Brooklyn,private room,Brooklyn,$0-69,Budget
66251,Samir,2019-06-25,212.0,"Manhattan, East Village",6360.0,East Village Loft with Piano & Patio,entire home/apt,Manhattan,$176-350,Expensive
66275,Tony,2019-06-23,95.0,"Manhattan, Lower East Side",2850.0,Lower East Side Magic Room,private room,Manhattan,$70-175,Average
66451,Luis Fernando,2019-02-16,140.0,"Brooklyn, Williamsburg",4200.0,**Fantastic Williamsburg Apt**,entire home/apt,Brooklyn,$70-175,Average
66718,Henning,2019-06-23,135.0,"Manhattan, Harlem",4050.0,West Harlem Home Base - Eco-Apt.,entire home/apt,Manhattan,$70-175,Average
66741,Stefano,2019-06-23,150.0,"Brooklyn, Park Slope",4500.0,Charming Garden Apt in Park Slope,entire home/apt,Brooklyn,$70-175,Average
66974,Jana,2019-07-01,190.0,"Brooklyn, Gowanus",5700.0,"Lovely, Modern, Garden Apartment",entire home/apt,Brooklyn,$176-350,Expensive
67288,Per,2019-06-15,124.0,"Manhattan, East Harlem",3720.0,Central Park 1BR sunny condo,entire home/apt,Manhattan,$70-175,Average
67299,Adrienne,2019-05-06,135.0,"Brooklyn, Williamsburg",4050.0,Cozy Garden Apartment  in Williamsburg,entire home/apt,Brooklyn,$70-175,Average
67397,Elise,2019-06-22,122.0,"Manhattan, Morningside Heights",3660.0,SoHa comfort-by NW Central Park!,private room,Manhattan,$70-175,Average
68099,Deda,2019-06-25,109.0,"Manhattan, Upper West Side",3270.0,Cozy room in Upper West Side,private room,Manhattan,$70-175,Average
68403,Naimah,2019-06-24,145.0,"Brooklyn, Bedford-Stuyvesant",4350.0,The Cozy Brownstone Inn (discount)!,entire home/apt,Brooklyn,$70-175,Average
68735,Violetta,2019-06-13,195.0,"Manhattan, Upper West Side",5850.0,Prewar Penthouse w Private Terrace,entire home/apt,Manhattan,$176-350,Expensive
68765,Jenna,2019-06-27,250.0,"Brooklyn, Carroll Gardens",7500.0,Designer 2.5 BR Loft in Carroll Gardens by Subway,entire home/apt,Brooklyn,$176-350,Expensive
68974,Alicia,2019-06-20,575.0,"Manhattan, Little Italy",17250.0,Unique spacious loft on the Bowery,entire home/apt,Manhattan,>$350,Extravagant
69894,Silvia,2019-06-11,150.0,"Manhattan, Upper West Side",4500.0,"Nice renovated apt, prime location!",entire home/apt,Manhattan,$70-175,Average
69921,Joab,2019-06-29,70.0,"Brooklyn, Bushwick",2100.0,Brooklyn Writer's Nook,private room,Brooklyn,$70-175,Average
70095,Mary & Geoff,2019-06-30,90.0,"Manhattan, Inwood",2700.0,Private Bedroom in Large NYC Apartment,private room,Manhattan,$70-175,Average
70128,Eyal,2019-01-10,65.0,"Manhattan, East Village",1950.0,"Large, Sunny Room East Village NYC",private room,Manhattan,$0-69,Budget
70609,Bruce,2019-06-16,500.0,"Manhattan, East Village",15000.0,Great Large 3 BR/2 Bath Duplex with Private Patio!,entire home/apt,Manhattan,>$350,Extravagant
71010,Kurt,2019-05-24,250.0,"Manhattan, Washington Heights",7500.0,All That Jazz. Uptown style on Sugar Hill.,entire home/apt,Manhattan,$176-350,Expensive
71248,Jennifer,2019-06-17,125.0,"Manhattan, Chinatown",3750.0,Bright and lovely 1 bdrm apt in LES,entire home/apt,Manhattan,$70-175,Average
71366,Ruperto,2019-06-25,200.0,"Manhattan, West Village",6000.0,Beautiful One Bed West Village - 4 Month Special,entire home/apt,Manhattan,$176-350,Expensive
71812,Thai,2019-01-02,90.0,"Bronx, Kingsbridge",2700.0,Condo Apartment with laundry in unit,entire home/apt,Bronx,$70-175,Average
72190,Hudson,2019-02-15,110.0,"Manhattan, Upper West Side",3300.0,1BR: See Central Park from Terrace!,entire home/apt,Manhattan,$70-175,Average
72265,Vanessa,2019-06-16,59.0,"Brooklyn, Greenpoint",1770.0,Private room in cozy Greenpoint,private room,Brooklyn,$0-69,Budget
74073,Daniel,2019-06-23,195.0,"Brooklyn, Williamsburg",5850.0,Food & Music Dream Apartment in Williamsburg,entire home/apt,Brooklyn,$176-350,Expensive
74240,Patty,2019-06-07,169.0,"Brooklyn, Williamsburg",5070.0,French Garden cottage off Bedford,entire home/apt,Brooklyn,$70-175,Average
74680,Nazleen,2019-05-31,115.0,"Queens, Astoria",3450.0,One Bedroom Mini studio - Free WIFI,entire home/apt,Queens,$70-175,Average
75193,Scott,2019-06-22,69.0,"Brooklyn, Williamsburg",2070.0,BROOKLYN > Guest Room w/ King Bed in Williamsburg,private room,Brooklyn,$0-69,Budget
75635,Patricia,2019-06-27,150.0,"Manhattan, Lower East Side",4500.0,Bright Cozy Chinatown Studio Apt.,entire home/apt,Manhattan,$70-175,Average
76761,Evelyn,2019-06-28,169.0,"Brooklyn, South Slope",5070.0,Eveland the Place to Stay & Enjoy a 5-‚≠êÔ∏è 2bdrm,entire home/apt,Brooklyn,$70-175,Average
77765,The Box House Hotel,2019-07-01,179.0,"Brooklyn, Greenpoint",5370.0,Superior @ Box House,private room,Brooklyn,$176-350,Expensive
77936,Moss Owen,2019-06-14,150.0,"Manhattan, Hell's Kitchen",4500.0,Hells Kitchen Garden of Eden,private room,Manhattan,$70-175,Average
79067,Bliss,2019-04-20,350.0,"Brooklyn, Clinton Hill",10500.0,Lovely 3 bedroom in Italianate Brownstone w/garden,entire home/apt,Brooklyn,$176-350,Expensive
79782,Pam,2019-03-31,120.0,"Brooklyn, Williamsburg",3600.0,"Williamsburg HUGE, PRIVATE BATH - Next to Train!",private room,Brooklyn,$70-175,Average
80493,Jennifer,2019-07-04,71.0,"Manhattan, East Village",2130.0,Cozy room in East Village with AC,private room,Manhattan,$70-175,Average
80700,The Box House Hotel,2019-05-24,349.0,"Brooklyn, Greenpoint",10470.0,Loft w/ Terrace @ Box House Hotel,private room,Brooklyn,$176-350,Expensive
82550,Christopher,2019-06-30,200.0,"Brooklyn, Brooklyn Heights",6000.0,Columbia Castle 2 BR,entire home/apt,Brooklyn,$176-350,Expensive
82638,Sarah,2019-06-06,169.0,"Manhattan, East Village",5070.0,"Charming Artist's Flat, East Village",entire home/apt,Manhattan,$70-175,Average
82928,Ruthven,2019-07-02,185.0,"Brooklyn, Bedford-Stuyvesant",5550.0,BEAUTIFUL 2 BEDROOM APARTMENT,entire home/apt,Brooklyn,$176-350,Expensive
83243,Julian,2019-06-10,65.0,"Brooklyn, Bushwick",1950.0,Brooklyn Cove Studio Apt w/ Garden!!,entire home/apt,Brooklyn,$0-69,Budget
83847,Yvette,2019-01-02,225.0,"Manhattan, East Village",6750.0,East Village Designer's 1-BR APT,entire home/apt,Manhattan,$176-350,Expensive
84010,The Box House Hotel,2019-06-27,179.0,"Brooklyn, Greenpoint",5370.0,Superior @ Box House,private room,Brooklyn,$176-350,Expensive
84659,Kyle,2019-06-26,139.0,"Manhattan, East Village",4170.0,Large Studio--Heart of East Village,entire home/apt,Manhattan,$70-175,Average
84905,Ange,2019-06-23,95.0,"Manhattan, Two Bridges",2850.0,Huge.Bright.Clean.Safe. Private Room,private room,Manhattan,$70-175,Average
85094,Alex,2019-01-14,79.0,"Brooklyn, Crown Heights",2370.0,Garden 1BR/1BA Brownstone Apt - 2 blocks to subway,entire home/apt,Brooklyn,$70-175,Average
86215,T,2019-06-24,150.0,"Manhattan, Lower East Side",4500.0,MODERN SPACIOUS 2 BR APT DOWNTOWN MANHATTAN,entire home/apt,Manhattan,$70-175,Average
89621,Marylyn,2019-06-28,90.0,"Brooklyn, Bedford-Stuyvesant",2700.0,"WONDERFUL, COMFORTABLE STUDIO",entire home/apt,Brooklyn,$70-175,Average
93313,Nathalie,2019-06-23,120.0,"Brooklyn, Bedford-Stuyvesant",3600.0,MAISON DES SIRENES 2,entire home/apt,Brooklyn,$70-175,Average
94035,Savannah,2019-07-06,80.0,"Queens, Astoria",2400.0,"Modern, Safe, Clean, Bright Room in Astoria for 2",private room,Queens,$70-175,Average
94477,Jason,2019-07-05,175.0,"Brooklyn, Bedford-Stuyvesant",5250.0,The Vernon On Greene,entire home/apt,Brooklyn,$70-175,Average
94783,Keishera,2019-06-21,120.0,"Brooklyn, Crown Heights",3600.0,"Beautiful, Bright‚Äôs, Warm & Spacious 1.5BR Apt",entire home/apt,Brooklyn,$70-175,Average
96471,Sahr,2019-06-07,165.0,"Brooklyn, Clinton Hill",4950.0,"The Brooklyn Waverly, One Bedroom",private room,Brooklyn,$70-175,Average
99070,Liz & Melissa,2019-05-26,65.0,"Manhattan, East Harlem",1950.0,Comfortable Cozy Space in El Barrio,shared room,Manhattan,$0-69,Budget
99085,Wanda,2019-05-01,123.0,"Brooklyn, Fort Greene",3690.0,Sunny Bklyn Jewel  Fort Greene JULY  - AUG 2019,entire home/apt,Brooklyn,$70-175,Average
100002,Giorgio,2019-06-17,67.0,"Manhattan, Washington Heights",2010.0,"MANHATTAN Neat, Nice, Bright ROOM",private room,Manhattan,$0-69,Budget
100184,Unknown.,2019-07-08,50.0,"Queens, Queens Village",1500.0,Bienvenue,private room,Queens,$0-69,Budget
100186,Mi,2019-06-28,130.0,"Brooklyn, Gowanus",3900.0,Large Brand New Park Slope 1BR,entire home/apt,Brooklyn,$70-175,Average
101053,Lee & Tara,2019-03-01,100.0,"Brooklyn, Williamsburg",3000.0,Colorful Artistic Williamsburg Apt,private room,Brooklyn,$70-175,Average
103161,Ade,2019-06-26,190.0,"Brooklyn, Williamsburg",5700.0,Artsy TopFloor Apt in PRIME BEDFORD Williamsburg,entire home/apt,Brooklyn,$176-350,Expensive
103806,Jason,2019-05-27,249.0,"Manhattan, East Village",7470.0,BOHEMIAN EAST VILLAGE 2 BED HAVEN,entire home/apt,Manhattan,$176-350,Expensive
105510,Alex,2019-01-05,100.0,"Brooklyn, Crown Heights",3000.0,Private 1-Bedroom Apt in Townhouse,entire home/apt,Brooklyn,$70-175,Average
106363,Alicia,2019-06-26,60.0,"Manhattan, Harlem",1800.0,Bright Room With A Great River View,private room,Manhattan,$0-69,Budget
106647,Olivia,2019-06-16,135.0,"Brooklyn, Bedford-Stuyvesant",4050.0,Tree lined block modern apartment,entire home/apt,Brooklyn,$70-175,Average
107630,Maya,2019-06-20,175.0,"Brooklyn, Greenpoint",5250.0,Sweet Historic Greenpoint Duplex,entire home/apt,Brooklyn,$70-175,Average
107895,Kai,2019-06-19,120.0,"Manhattan, Upper West Side",3600.0,Riverside Charm with Fire Place,entire home/apt,Manhattan,$70-175,Average
110739,Driss,2019-07-03,169.0,"Manhattan, Midtown",5070.0,"Very Central, Nomad/Chelsea Loft Studio",entire home/apt,Manhattan,$70-175,Average
112435,Carol,2019-05-24,95.0,"Brooklyn, Fort Greene",2850.0,ALL ABOUT A VERY COMFORTABLE ROOM..,private room,Brooklyn,$70-175,Average
113265,Anthony,2019-06-21,55.0,"Brooklyn, Crown Heights",1650.0,Brooklyn- Crown Heights Garden Apt.,private room,Brooklyn,$0-69,Budget
113945,Natalia,2019-05-11,85.0,"Manhattan, Hell's Kitchen",2550.0,Cozy room in Time Square!,private room,Manhattan,$70-175,Average
114123,Susi,2019-05-19,199.0,"Brooklyn, South Slope",5970.0,Large Park Slope Townhouse Duplex,entire home/apt,Brooklyn,$176-350,Expensive
114229,Tony,2019-06-08,211.0,"Manhattan, Lower East Side",6330.0,Lower East Side 2 Bedroom Apt,entire home/apt,Manhattan,$176-350,Expensive
115535,Jane,2019-06-01,65.0,"Manhattan, Harlem",1950.0,Sun-Drenched Hamilton Hts Jewel,private room,Manhattan,$0-69,Budget
115678,Will,2019-06-23,99.0,"Manhattan, Harlem",2970.0,Your Stunning Vacation Apartment!,entire home/apt,Manhattan,$70-175,Average
115748,Lilly,2019-06-16,110.0,"Queens, Astoria",3300.0,1 BDRM Apt-Weekend Sublease,entire home/apt,Queens,$70-175,Average
116940,Marylyn,2019-06-24,80.0,"Brooklyn, Crown Heights",2400.0,ROOM WITH A  KITCHENETTE,entire home/apt,Brooklyn,$70-175,Average
118061,Roberta,2019-06-28,110.0,"Brooklyn, Bedford-Stuyvesant",3300.0,Style in Stuyvesant Heights,entire home/apt,Brooklyn,$70-175,Average
118430,Paul,2019-01-03,290.0,"Manhattan, Chelsea",8700.0,Heart of Meatpacking & Chelsea,private room,Manhattan,$176-350,Expensive
120362,Itamar,2019-07-02,190.0,"Brooklyn, Williamsburg",5700.0,Williamsburg apartment right by the subway,entire home/apt,Brooklyn,$176-350,Expensive
121687,Vikram,2019-06-23,200.0,"Brooklyn, Williamsburg",6000.0,Spacious Brooklyn Loft - 2 Bedroom,entire home/apt,Brooklyn,$176-350,Expensive
123784,Christopher,2019-06-16,110.0,"Manhattan, Harlem",3300.0,NYC Studio for Rent in Townhouse,entire home/apt,Manhattan,$70-175,Average
125053,Justin,2019-07-01,395.0,"Manhattan, East Village",11850.0,‚ö°Quiet Gem w/roof deck on NY's Hottest Street‚ö°,entire home/apt,Manhattan,>$350,Extravagant
125163,Rodney,2019-06-03,99.0,"Brooklyn, Bedford-Stuyvesant",2970.0,Authentic New York City Living,private room,Brooklyn,$70-175,Average
125594,Antonín,2019-05-19,39.0,"Brooklyn, Kensington",1170.0,SUPER BIG AND COZY PRIVATE BEDROOM,private room,Brooklyn,$0-69,Budget
126443,Seith,2019-07-07,189.0,"Manhattan, East Village",5670.0,‚òÜMassive DUPLEX‚òÜ 2BR & 2BTH East Village 9+ Guests,entire home/apt,Manhattan,$176-350,Expensive
128975,Wayne,2019-06-13,122.0,"Manhattan, Harlem",3660.0,City Room - Street View Apt,entire home/apt,Manhattan,$70-175,Average
131154,Lauren,2019-07-07,165.0,"Brooklyn, Greenpoint",4950.0,Cozy and Bright One Bedroom in BK,entire home/apt,Brooklyn,$70-175,Average
132516,Jean,2019-07-01,97.0,"Queens, Forest Hills",2910.0,Forest Hills Apt minutes to midtown Manhattan,entire home/apt,Queens,$70-175,Average
133025,Tracy,2019-06-06,130.0,"Manhattan, Murray Hill",3900.0,Midtown cozy convenient,private room,Manhattan,$70-175,Average
134934,Giovanni,2019-05-30,225.0,"Brooklyn, Williamsburg",6750.0,Prime Williamsburg Apartment,entire home/apt,Brooklyn,$176-350,Expensive
135393,Karen,2019-06-24,50.0,"Brooklyn, East Flatbush",1500.0,"Private, spacious room in Brooklyn",private room,Brooklyn,$0-69,Budget
135465,Christopher,2019-06-20,170.0,"Brooklyn, Fort Greene",5100.0,Garden apartment close to Manhattan,entire home/apt,Brooklyn,$70-175,Average
136493,Irena,2019-05-27,250.0,"Brooklyn, Park Slope",7500.0,Stunning arty 3200sf 3FLR+3BR townhome w/terrace,entire home/apt,Brooklyn,$176-350,Expensive
139624,Jessica,2019-01-31,64.0,"Brooklyn, Crown Heights",1920.0,"Spacious,Sunny, private one bedroom",entire home/apt,Brooklyn,$0-69,Budget
140133,Daniel,2019-07-05,249.0,"Brooklyn, Williamsburg",7470.0,Truly Amazing Oasis In The City,entire home/apt,Brooklyn,$176-350,Expensive
140973,Dave,2019-05-26,185.0,"Manhattan, East Village",5550.0,"East Village, King-Sized, Charmer",entire home/apt,Manhattan,$176-350,Expensive
141154,Mark,2019-06-22,120.0,"Brooklyn, Boerum Hill",3600.0,Affordable Furnished Apartment,entire home/apt,Brooklyn,$70-175,Average
141984,Vanessa,2019-06-10,175.0,"Manhattan, Nolita",5250.0,Charming Nolita Apartment!!,entire home/apt,Manhattan,$70-175,Average
144087,Rinaldo,2019-05-18,259.0,"Manhattan, Harlem",7770.0,LUXURY OF THE HORIZON,entire home/apt,Manhattan,$176-350,Expensive
146754,Meighan,2019-04-27,250.0,"Brooklyn, Windsor Terrace",7500.0,Three-bedroom house in a quiet neighborhood,entire home/apt,Brooklyn,$176-350,Expensive
147586,Julie,2019-06-16,295.0,"Manhattan, Harlem",8850.0,Beautiful Duplex w/Private Garden,entire home/apt,Manhattan,$176-350,Expensive
148259,Mihalis,2019-05-11,451.0,"Brooklyn, Williamsburg",13530.0,Garage Designer Loft,entire home/apt,Brooklyn,>$350,Extravagant
148825,B.,2019-06-29,165.0,"Manhattan, Upper West Side",4950.0,Best City Area Columbia U Upper West Side C Park,entire home/apt,Manhattan,$70-175,Average
149777,"Dee, Dre  &  Mama Shelley",2019-06-23,77.0,"Bronx, Woodlawn",2310.0,Artsy 1 bedroom Apt. 20 min to 42nd Grand Central!,entire home/apt,Bronx,$70-175,Average
150804,Peter,2019-07-06,250.0,"Manhattan, Lower East Side",7500.0,Lower East Side 2 Bed Apt.,entire home/apt,Manhattan,$176-350,Expensive
151199,Gladys  &  Bob,2019-07-03,129.0,"Queens, Astoria",3870.0,Astoria-Private Home NYC-,entire home/apt,Queens,$70-175,Average
152078,Ewelina,2019-02-12,95.0,"Manhattan, East Village",2850.0,CHARMING PRIVATE BEDROOM EAST VILLAGE,private room,Manhattan,$70-175,Average
152259,Wayne,2019-05-28,55.0,"Manhattan, Harlem",1650.0,City Room - Semi Private Bedroom,private room,Manhattan,$0-69,Budget
152263,William,2019-07-06,300.0,"Manhattan, Harlem",9000.0,Cozy apartment in a brownstone,entire home/apt,Manhattan,$176-350,Expensive
153405,Pat,2019-06-16,125.0,"Brooklyn, Greenpoint",3750.0,Greenpoint Spacious Loft,entire home/apt,Brooklyn,$70-175,Average
153780,Donna,2019-06-28,175.0,"Manhattan, East Village",5250.0,Private E. Village Townhouse Stay,private room,Manhattan,$70-175,Average
155296,Meredith,2019-05-02,255.0,"Brooklyn, Williamsburg",7650.0,Incredible Prime Williamsburg Loft!,entire home/apt,Brooklyn,$176-350,Expensive
157673,Tokunbo,2019-06-16,72.0,"Brooklyn, Bedford-Stuyvesant",2160.0,Large  Loft Style  Studio  Space,entire home/apt,Brooklyn,$70-175,Average
158176,Laura,2019-06-29,165.0,"Brooklyn, Williamsburg",4950.0,Entire Apt in Heart of Williamsburg,entire home/apt,Brooklyn,$70-175,Average
158290,Pepe,2019-05-20,75.0,"Brooklyn, Clinton Hill",2250.0,Clinton Hill + Free Coffee = #smile,private room,Brooklyn,$70-175,Average
158955,Amia,2019-06-29,139.0,"Brooklyn, Williamsburg",4170.0,PRIVATE and SUNNY Williamsburg Apt!,entire home/apt,Brooklyn,$70-175,Average
159749,Jt & Tiziana,2019-07-01,88.0,"Brooklyn, Bedford-Stuyvesant",2640.0,Purple Room for 2/3 in brownstone $1450 per month,private room,Brooklyn,$70-175,Average
159815,Jt & Tiziana,2019-06-24,80.0,"Brooklyn, Bedford-Stuyvesant",2400.0,Red Room for two in Brownstone for $1355/mo,private room,Brooklyn,$70-175,Average
159913,Kaye,2019-07-03,150.0,"Manhattan, Chelsea",4500.0,"Chelsea living, 2BR best location",private room,Manhattan,$70-175,Average
